id,title,type,status,ProcessingTime,Participation,Consensus
276,Cosmos x Celestia Airdrop ,TextProposal,REJECTED,"7 days, 0 hours 0 minutes",0.350712106,0.9989
247,Compensation to cosmos holders,TextProposal,REJECTED,"7 days, 0 hours 0 minutes",0.350039457,0.9968
135,SECRET Airdrop ,TextProposal,REJECTED,"7 days, 0 hours 0 minutes",0.348600586,0.993
159,Urgent information for Keplr users,TextProposal,REJECTED,"7 days, 0 hours 0 minutes",0.342250846,0.9994
141,APTOS Airdrop for COSMOS stakers,TextProposal,REJECTED,"7 days, 0 hours 0 minutes",0.336918734,0.9927
250,The max voting power signaling proposal II,TextProposal,PASSED,"7 days, 0 hours 0 minutes",1.0,0.18
271,Secret Network v111 Upgrade,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 0 minutes",0.843136465,0.9614
110,Shockwave Delta Upgrade,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 0 minutes",0.842471012,0.9997
287,The 9 Temporary Inflation Proposal and Adjusting Blocks per Year,ParameterChangeProposal,PASSED,"7 days, 0 hours 0 minutes",0.821915238,0.9992
123,Secret Network Shockwave Omega Upgrade,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 0 minutes",0.81995072,0.9703
112,Increase max gas per block from 6M to 8M,ParameterChangeProposal,PASSED,"7 days, 0 hours 0 minutes",0.812965776,0.9997
300,Secret Network v113 Upgrade,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 0 minutes",0.801314728,0.9998
308,Secret Network v114 Upgrade,SoftwareUpgradeProposal,PASSED,"1 days, 0 hours 27 minutes",0.795904898,0.9996
128,Development Committee Funding 6 February 2023 to 7 May 2023,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.793840272,0.9994
241,Secret Network v19 SecretVRF Upgrade,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 0 minutes",0.784256417,0.9999
233,Secret Surge Proposal Month 1,CommunityPoolSpendProposal,PASSED,"7 days, 5 hours 48 minutes",0.779321821,0.9999
306,HackSecret IV is on the Horizon,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 5 minutes",0.775200473,0.8309
275,Secret Network v112 Upgrade,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 0 minutes",0.774408856,0.9899
109,Crowdfunding platform CCBL project  Community spend proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.762664839,0.9793
116,Secret Network v15 Upgrade,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 0 minutes",0.761809296,0.9999
274,Decrease max block size from 21MiB to 1MiB,ParameterChangeProposal,PASSED,"1 days, 0 hours 36 minutes",0.761328048,1.0
310,Secret Network Foundation Tax Proposal,ParameterChangeProposal,PASSED,"7 days, 0 hours 15 minutes",0.760826708,0.9872
264,Secret Network v110 Expedited Upgrade Proposal to Address Downfall Vulnerability,SoftwareUpgradeProposal,PASSED,"1 days, 0 hours 0 minutes",0.760596378,0.9999
129,Restructuring of the Secret Foundation,TextProposal,PASSED,"7 days, 0 hours 0 minutes",0.758096367,0.9999
115,Secret DNS  Domain Name System on Secret  Community Spend Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.757949057,0.239
100,BizDev Committee Proposal Q3,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.753862548,0.7445
166,Secret Network v18 Emergency Upgrade revised time,SoftwareUpgradeProposal,PASSED,"1 days, 0 hours 0 minutes",0.749889908,0.9991
280,Secret X DAO DAO Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 9 hours 21 minutes",0.745816677,0.9581
76,Decrease max gas per block from 10M to 4M,ParameterChangeProposal,PASSED,"7 days, 0 hours 0 minutes",0.737516867,0.9998
307,Support Team Funding Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.735462951,0.5969
282,2023Q4 Testnet Committee,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.734373832,0.9637
114,Development Committee Funding 12 October 2022 to 11 January 2023,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.734070257,0.9989
142,Secret Network v17 Upgrade,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 0 minutes",0.733185595,0.9999
111,BizDev Committee Funding 01 October 2022 to 31 December 2022,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.73307855,0.9485
260,Implementing an onchain minimum gas fee of 01 uSCRT,TextProposal,PASSED,"7 days, 0 hours 0 minutes",0.730712859,0.7839
118,2022Q4 Governance Committee,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 3 minutes",0.730098257,0.9978
261,2023Q3 Governance Committee,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 2 minutes",0.728880368,0.4503
91,Change Secret Foundation Tax from 10 to 4,ParameterChangeProposal,PASSED,"7 days, 1 hours 14 minutes",0.725155989,0.9985
106,2022Q3 Testnet Committee,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 5 minutes",0.699485992,0.9993
108,Support Team Funding Proposal sept 1st  Dec 1st,CommunityPoolSpendProposal,PASSED,"7 days, 1 hours 42 minutes",0.69799137,0.9991
293,Support IBC Relayers with Fee Grants II,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.692877758,0.9996
127,The 0 Secret Foundation Tax Proposal,ParameterChangeProposal,PASSED,"7 days, 0 hours 0 minutes",0.691716756,0.9998
252,2023Q3 Testnet Committee,CommunityPoolSpendProposal,PASSED,"7 days, 20 hours 9 minutes",0.691605167,0.6935
85,Increase Max Validators to 80,ParameterChangeProposal,PASSED,"7 days, 0 hours 46 minutes",0.688471318,0.6435
122,Support Team Funding Proposal Dec 1st  March 1st,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 6 minutes",0.685207218,0.8341
92,Shockwave Alpha Upgrade,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 0 minutes",0.68152606,0.9999
