id,title,type,status,ProcessingTime,Participation,Consensus
165,Stargaze Tokenomics Update 20,MsgExecLegacyContent,PASSED,"3 days, 1 hours 17 minutes",0.628691901,0.9999
206,Marketplace v16 Migration,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.629123373,0.9999
295,Authorize Wasm Upload Discover Decentralization DAO,MsgAddCodeUploadParamsAddresses,PASSED,"10 days, 1 hours 56 minutes",0.630044041,0.7306
201,Marketplace v160 Contract,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.630926363,0.9999
193,NoPixels v2,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.631654159,0.9999
235,Proposal for Introducing the InterChain Gift Card Minter on Stargaze,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.632102679,0.7778
301,Whitelist Kromsten dev address,MsgAddCodeUploadParamsAddresses,PASSED,"3 days, 0 hours 0 minutes",0.633701917,0.8275
284,Add cosmwasmwasmv1beta1MsgExecuteContract to allowed ICA Messages,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.635122466,0.9999
289,Whitelist Deployment Address for Skip,MsgAddCodeUploadParamsAddresses,PASSED,"3 days, 0 hours 0 minutes",0.637705849,0.9997
307,Whitelist Kaka Labs Dev Address ,MsgAddCodeUploadParamsAddresses,PASSED,"3 days, 0 hours 0 minutes",0.641870385,0.9133
306,v16 Upgrade,MsgSoftwareUpgrade,PASSED,"3 days, 0 hours 0 minutes",0.642285536,1.0
229,Nois  Store the Randdrop Contract,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.643428964,0.9999
234,Discontinue the Pablo Dex Incentives,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.643944452,0.9998
282,Adding the CryptoGopniks team address to load contracts WL,MsgAddCodeUploadParamsAddresses,PASSED,"3 days, 0 hours 0 minutes",0.644373136,0.9675
100,Stargaze v8 upgrade,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.646911855,0.9999
218,BugFix OnceUpon to v0131,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.655809022,1.0
207,Launchpad v311  SG721 Updatable,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.657353638,0.9999
262,Add Atlas DAO to Uploader Addresses,MsgAddCodeUploadParamsAddresses,PASSED,"3 days, 0 hours 0 minutes",0.658584478,0.9996
288,Mint Revenue Distribution,Text,PASSED,"3 days, 0 hours 0 minutes",0.659209089,0.9891
271,Signaling Prop Upload PreMint Auction Contract,MsgExecLegacyContent,PASSED,"3 days, 0 hours 11 minutes",0.659619163,0.9999
219,IBC Minter Fees,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.661704249,0.9994
211,Recover NOIS IBC Expired Client,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.664189804,0.9999
230,BugFix OnceUpon to v0133,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.665854428,0.9999
210,Incentivizing DOTSTARS Pools on the Pablo DEX,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.667938374,0.1744
188,Stargaze v11 Upgrade  Tokenomics update,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.670897199,0.9999
304,Send STARSMNTA LP to Liquidity DAO,MsgCommunityPoolSpend,PASSED,"3 days, 0 hours 0 minutes",0.672187287,0.9889
280,Community Pool separation for Interchain NFT incentives,MsgCommunityPoolSpend,PASSED,"3 days, 0 hours 1 minutes",0.674068043,0.953
287,Filling GopLend liquidity with community pooling,MsgCommunityPoolSpend,PASSED,"3 days, 0 hours 0 minutes",0.676126207,0.9996
212,Stargaze v12 Upgrade,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.677746003,0.9999
231,BugFix OnceUpon to v0134,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.68256569,0.9999
266,Create Stargazes GovernanceControlled Polytone Proxy Account on Neutron,MsgExecuteContract,PASSED,"3 days, 0 hours 0 minutes",0.683961605,0.9993
237,CryptoGopniks NFT Staking Platform Staking Platform Contract v131,MsgExecLegacyContent,PASSED,"3 days, 0 hours 28 minutes",0.684336648,0.9997
209,Allow DAO DAO and Polytone contract upload,MsgExecLegacyContent,PASSED,"3 days, 0 hours 2 minutes",0.685149732,0.9998
239,Stargaze Thirdening Staking Supplement Funding,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.68653592,0.9443
208,Store Ojo Oracle Contract Wasm Code,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.688829379,0.9999
293,Proposal Reallocate Marketplace Fees for Platform Growth and Development,Text,PASSED,"3 days, 0 hours 0 minutes",0.689928933,0.9995
227,Recover IBC Expired Client from Terra,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.694206829,0.9999
240,Stargaze Thirdening Param Change Staking Supplement Amount,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.696094579,0.9466
261,Move POL liquidity position in OSMO pool 604 to PCL pool,MsgCommunityPoolSpend,PASSED,"3 days, 0 hours 0 minutes",0.696598709,0.9911
302,Proposal Sunset LiquidityDAO and Transition Liquidity Management to Marketplace DAO,Text,PASSED,"3 days, 0 hours 0 minutes",0.697461625,0.9999
222,Marketplace Post Sale Hook Removal,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.697794525,0.9996
269,Collection Creation Fee in USDC,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.697882232,0.9968
221,Stargaze Proposal Deploying Interchain NFT Contracts aka Outgoing Proxy and ICS721 Contracts,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.699182867,0.9999
281,Whitelist Deploydon Dev Wallet,MsgAddCodeUploadParamsAddresses,PASSED,"3 days, 0 hours 0 minutes",0.700113535,0.9904
277,Punks NFT Cases Platform Store Platform Contract,MsgStoreCode,PASSED,"3 days, 0 hours 0 minutes",0.702257842,0.9999
299,v15 Upgrade,MsgSoftwareUpgrade,PASSED,"3 days, 0 hours 0 minutes",0.716088463,0.9999
236,Whitelist the Enterprise App,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.716940573,0.9999
257,Stargaze Liquidity DAO  Request for stOSMO from Community Pool,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.723160593,0.998
278,Punks NFT Cases Platform Store Treasure Contract,MsgStoreCode,PASSED,"3 days, 0 hours 0 minutes",0.728027426,0.9999
238,Add Gelotto developer wallet to the uploaders list,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.729512302,0.9661
243,Stargaze Names Renewal Update,MsgExecLegacyContent,PASSED,"3 days, 1 hours 33 minutes",0.72983445,0.9998
249,Stargaze LiquidityDAO Proposal,MsgExecLegacyContent,PASSED,"3 days, 12 hours 26 minutes",0.731620781,0.9968
256,Store Wasm Code NonCustodial NFT Loans,MsgExecLegacyContent,PASSED,"3 days, 2 hours 39 minutes",0.732511155,0.9997
246,Publicworksart generative NFT SG721 v020,MsgExecLegacyContent,PASSED,"3 days, 2 hours 35 minutes",0.734348209,0.9997
247,Publicworksart generative NFT Minter v020,MsgExecLegacyContent,PASSED,"3 days, 2 hours 29 minutes",0.734492844,0.9997
268,WL Racoon Supply dev address for contract uploads,MsgAddCodeUploadParamsAddresses,PASSED,"3 days, 0 hours 0 minutes",0.737931722,0.9996
242,STARS Incentives to bootstrap stSTARS Lending And Collateral on Demex,MsgExecLegacyContent,PASSED,"3 days, 7 hours 1 minutes",0.752179246,0.3763
258,Live Auctions Whitelist Denoms,MsgExecLegacyContent,PASSED,"3 days, 0 hours 14 minutes",0.754410127,0.9998
294,Remove CryptoGopniks team address from load contracts WL,MsgRemoveCodeUploadParamsAddresses,PASSED,"3 days, 0 hours 0 minutes",0.754412814,0.9531
264,Update Stargaze Uploader Address,MsgAddCodeUploadParamsAddresses,PASSED,"3 days, 0 hours 0 minutes",0.758246473,0.9983
259,Token Allocation for NFT Minters focused on Hedgies holders,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.761875594,0.9755
241,CryptoGopniks NFT Staking Platform Minter Contract v111,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.763044351,0.9998
255,Store Wasm Code OnChain Raffles,MsgExecLegacyContent,PASSED,"3 days, 0 hours 14 minutes",0.767161717,0.9997
250,Collection Creation Fee Update,MsgExecLegacyContent,PASSED,"3 days, 0 hours 3 minutes",0.774752811,0.9992
254,Stargaze Fair Burn v110,MsgExecLegacyContent,PASSED,"3 days, 0 hours 55 minutes",0.789486837,0.9998
251,Upload Cosmos Coin Flip update contract,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.790815741,0.9998
279,v14 Upgrade,MsgSoftwareUpgrade,PASSED,"3 days, 0 hours 0 minutes",0.792226034,0.9999
245,Funding Proposal for PLStaking A SoftStaking Platform,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.804529509,0.998
253,Stargaze Live Auction v102,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.807487686,0.9998
248,Governance Fee Update,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.80839424,0.8634
260,Stargaze v13 Upgrade,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.814488801,0.9999
252,A new public RPC experience for Stargaze,MsgExecLegacyContent,PASSED,"3 days, 0 hours 0 minutes",0.820998885,0.9261
298,Whitelist OM for use in Live Auctions,MsgSudoContract,FAILED,"3 days, 2 hours 13 minutes",0.603400995,0.9639
303,Reactivate expired IBC client for Injective,MsgRecoverClient,FAILED,"3 days, 0 hours 9 minutes",0.703566715,0.9999
